id;type;geometry
1548;N/A;POINT (11.276324699938229 44.51930020001006)
1549;N/A;POINT (11.2791781 44.5182007)
1550;N/A;POINT (11.2796487 44.5187521)
1551;N/A;POINT (11.2785072 44.5172399)
1552;N/A;POINT (11.27790515005393 44.516528750037324)
1553;N/A;POINT (11.276627300000001 44.517902899999996)
1554;N/A;POINT (11.2761298 44.517173099999994)
1555;N/A;POINT (11.307317699999999 44.50450549999999)
1556;N/A;POINT (11.308264500000002 44.505898499999994)
1557;N/A;POINT (11.3067223 44.503639199999995)
1558;N/A;POINT (11.307426749986993 44.50251740000462)
1559;N/A;POINT (11.3274776 44.4882269)
1560;N/A;POINT (11.3236157 44.48663289999998)
1561;N/A;POINT (11.3025758 44.50626379999999)
1562;N/A;POINT (11.301815399999999 44.5058228)
1563;N/A;POINT (11.300107399999998 44.5038554)
1564;N/A;POINT (11.3005881 44.504487299999994)
1565;N/A;POINT (11.299797500013888 44.50358755000857)
1566;N/A;POINT (11.299252843999216 44.50322414539331)
1567;N/A;POINT (11.2981755 44.52781569999999)
1568;N/A;POINT (11.3003368 44.52782079999999)
1569;N/A;POINT (11.305921499999998 44.53343009999999)
1570;N/A;POINT (11.2945923 44.52736699999999)
1571;N/A;POINT (11.363366099999999 44.52225380000001)
1572;N/A;POINT (11.3624649 44.5222126)
1573;N/A;POINT (11.3628871 44.5216275)
1574;N/A;POINT (11.3619684 44.5225114)
1575;N/A;POINT (11.3635423 44.52281249999999)
1576;N/A;POINT (11.3670603 44.48911609999998)
1577;N/A;POINT (11.3661914 44.48935389999999)
1578;N/A;POINT (11.366284 44.488198699999984)
1579;N/A;POINT (11.3768703 44.477067)
1580;N/A;POINT (11.3728948 44.476539)
1581;N/A;POINT (11.3774652 44.4780291)
1582;N/A;POINT (11.3773621 44.47785640000001)
1583;N/A;POINT (11.3776044 44.47826760000001)
1584;N/A;POINT (11.378079849952224 44.478829900012244)
1585;N/A;POINT (11.378687899999997 44.4794989)
1586;N/A;POINT (11.3789592 44.478555899999996)
1587;N/A;POINT (11.3794322 44.4791961)
1588;N/A;POINT (11.3799769 44.4789836)
1589;N/A;POINT (11.3800249 44.48001049999999)
1590;N/A;POINT (11.380479 44.4806918)
1591;N/A;POINT (11.379964599999997 44.48089849999999)
1592;N/A;POINT (11.3622401 44.53806089999999)
1593;N/A;POINT (11.3610416 44.537278099999995)
1594;N/A;POINT (11.350648699999999 44.520064399999995)
1595;N/A;POINT (11.3503178 44.519340799999995)
1596;N/A;POINT (11.350253299999999 44.518626600000005)
1597;N/A;POINT (11.351371 44.518284900000005)
1598;N/A;POINT (11.3534085 44.5176666)
1599;N/A;POINT (11.3516474 44.521245699999994)
1600;N/A;POINT (11.3532815 44.52293879999999)
1601;N/A;POINT (11.3481901 44.5214873)
1602;N/A;POINT (11.3502465 44.51721769999999)
1603;N/A;POINT (11.347781099999999 44.517358599999994)
1604;N/A;POINT (11.3502463 44.51645430000001)
1605;N/A;POINT (11.3502118 44.51545370000001)
1606;N/A;POINT (11.3499727 44.514172699999996)
1607;N/A;POINT (11.3506657 44.5141351)
1608;N/A;POINT (11.349481300043541 44.513382550035196)
1609;N/A;POINT (11.373044499980072 44.485829600011684)
1610;N/A;POINT (11.382284190116266 44.51000340912747)
1611;N/A;POINT (11.38644831885231 44.51253135208722)
1612;N/A;POINT (11.384372927906691 44.511534584485425)
1613;N/A;POINT (11.3921028 44.51585849999999)
1614;N/A;POINT (11.3909885 44.515297999999994)
1615;N/A;POINT (11.3928384 44.515950800000006)
1616;N/A;POINT (11.3933329 44.51591100000001)
1617;N/A;POINT (11.393854899999997 44.51631529999999)
1618;N/A;POINT (11.3938477 44.516512299999995)
1619;N/A;POINT (11.3925216 44.5166123)
1620;N/A;POINT (11.392463699999999 44.5163176)
1621;N/A;POINT (11.368489399999998 44.49100829999999)
1622;N/A;POINT (11.368412 44.48996089999999)
1623;N/A;POINT (11.3726687 44.48747850000001)
1624;N/A;POINT (11.291608212690372 44.50464949344968)
1625;N/A;POINT (11.2975704 44.50279419999999)
1626;N/A;POINT (11.2909806 44.503127)
1627;N/A;POINT (11.2909814 44.5025017)
1628;N/A;POINT (11.294336300000001 44.49990419999999)
1629;N/A;POINT (11.2949228 44.499821499999996)
1630;N/A;POINT (11.2940296 44.4999463)
1631;N/A;POINT (11.2945452 44.5027648)
1632;N/A;POINT (11.2935979 44.5029397)
1633;N/A;POINT (11.2910058 44.50177920000001)
1634;N/A;POINT (11.2926988 44.503107099999994)
1635;N/A;POINT (11.294660807166906 44.50336152822863)
1636;N/A;POINT (11.2932242 44.52173499999999)
1637;N/A;POINT (11.295098599999998 44.521530899999995)
1638;N/A;POINT (11.2925573 44.52216800000001)
1639;N/A;POINT (11.283386949967428 44.50691460003081)
1640;N/A;POINT (11.28358970002566 44.507262050003575)
1641;N/A;POINT (11.2832111 44.5074326)
1642;N/A;POINT (11.2829781 44.5073571)
1643;N/A;POINT (11.277782099999998 44.5094443)
1644;N/A;POINT (11.39069715001246 44.47738435000767)
1645;N/A;POINT (11.391143900000001 44.47805849999999)
1646;N/A;POINT (11.3945389 44.475915500000006)
1647;N/A;POINT (11.3924337 44.47665359999999)
1648;N/A;POINT (11.355470699999998 44.507732499999996)
1649;N/A;POINT (11.3577321 44.506908)
1650;N/A;POINT (11.3549658 44.506699899999994)
1651;N/A;POINT (11.354227 44.50790779999999)
1652;N/A;POINT (11.3555839 44.5079749)
1653;N/A;POINT (11.364854599999997 44.4922244)
1654;N/A;POINT (11.363266 44.49243760000001)
1655;N/A;POINT (11.362180258422924 44.50242576036088)
1656;N/A;POINT (11.362707 44.502280600000006)
1657;N/A;POINT (11.4095709 44.470194600000006)
1658;N/A;POINT (11.4084086 44.4706337)
1659;N/A;POINT (11.41029144992657 44.47095380001956)
1660;N/A;POINT (11.4115413 44.469432)
1661;N/A;POINT (11.3981091 44.4713338)
1662;N/A;POINT (11.3791623 44.5156968)
1663;N/A;POINT (11.378338700000002 44.5156381)
1664;N/A;POINT (11.377988 44.5150309)
1665;N/A;POINT (11.3774687 44.5161851)
1666;N/A;POINT (11.3754639 44.51726549999999)
1667;N/A;POINT (11.392995 44.5168871)
1668;N/A;POINT (11.389376899987576 44.51800305000192)
1669;N/A;POINT (11.3935008 44.5168383)
1670;N/A;POINT (11.3941559 44.516918800000006)
1671;N/A;POINT (11.399987899999998 44.519843999999985)
1672;N/A;POINT (11.285131208794795 44.52610962032979)
1673;N/A;POINT (11.2963532 44.525402400000004)
1674;N/A;POINT (11.2787601 44.5336365)
1675;N/A;POINT (11.279025700003656 44.53344350000104)
1676;N/A;POINT (11.2757658766427 44.53504123824655)
1677;N/A;POINT (11.2726959 44.5380458)
1678;N/A;POINT (11.2753823 44.5352461)
1679;N/A;POINT (11.3056768221122 44.533669055025406)
1680;N/A;POINT (11.305387499994465 44.53383450000321)
1681;N/A;POINT (11.305396 44.534304199999994)
1682;N/A;POINT (11.302046499999998 44.5352212)
1683;N/A;POINT (11.301593799996683 44.53461520000081)
1684;N/A;POINT (11.3013061 44.53546469999999)
1685;N/A;POINT (11.3029859 44.53474899999999)
1686;N/A;POINT (11.3013392 44.5343083)
1687;N/A;POINT (11.3309052 44.518307599999986)
1688;N/A;POINT (11.3311601 44.5188208)
1689;N/A;POINT (11.331308899999998 44.52202309999999)
1690;N/A;POINT (11.3339448 44.5216021)
1691;N/A;POINT (11.331453600000001 44.522568199999995)
1692;N/A;POINT (11.331121100006996 44.526426550000366)
1693;N/A;POINT (11.3310022 44.5259746)
1694;N/A;POINT (11.331538038405357 44.52640898203408)
1695;N/A;POINT (11.3016114 44.536451099999994)
1696;N/A;POINT (11.3004762 44.535741599999994)
1697;N/A;POINT (11.3020781 44.538318399999994)
1698;N/A;POINT (11.3020655 44.5379565)
1699;N/A;POINT (11.3626521 44.52132619999998)
1700;N/A;POINT (11.3934094 44.4817349)
1701;N/A;POINT (11.3968146 44.479385099999995)
1702;N/A;POINT (11.394866591007323 44.48385217288063)
1703;N/A;POINT (11.392911399999997 44.480932799999984)
1704;N/A;POINT (11.38624335001765 44.471281750011194)
1705;N/A;POINT (11.385823199999999 44.47142689999999)
1706;N/A;POINT (11.385777330788981 44.47047814891778)
1707;N/A;POINT (11.3855218 44.46999559999999)
1708;N/A;POINT (11.379515100000003 44.4628412)
1709;N/A;POINT (11.3795758 44.462153)
1710;N/A;POINT (11.379147799999998 44.46322679999999)
1711;N/A;POINT (11.382071200000002 44.46456499999999)
1712;N/A;POINT (11.3789923 44.4615731)
1713;N/A;POINT (11.37954675860552 44.461570795311886)
1714;N/A;POINT (11.3771201 44.4602661)
1715;N/A;POINT (11.377359299991024 44.47086025001881)
1716;N/A;POINT (11.377266600007243 44.470508150013075)
1717;N/A;POINT (11.3751879 44.4712932)
1718;N/A;POINT (11.3072368 44.4924557)
1719;N/A;POINT (11.3071655 44.491942900000005)
1720;N/A;POINT (11.306801500000002 44.49102599999999)
1721;N/A;POINT (11.3037198 44.492886899999995)
1722;N/A;POINT (11.3040348 44.4929518)
1723;N/A;POINT (11.303461599994117 44.49126430002093)
1724;N/A;POINT (11.302761249974374 44.491194850065554)
1725;N/A;POINT (11.2814296 44.4934674)
1726;N/A;POINT (11.2817168 44.49179120000001)
1727;N/A;POINT (11.281773 44.49460530000001)
1728;N/A;POINT (11.2878407 44.4909847)
1729;N/A;POINT (11.2885138 44.4907415)
1730;N/A;POINT (11.289400299999999 44.4910362)
1731;N/A;POINT (11.28946739996674 44.489871350026625)
1732;N/A;POINT (11.2896105 44.491453899999996)
1733;N/A;POINT (11.2890787 44.49240859999999)
1734;N/A;POINT (11.2907988 44.49206459999999)
1735;N/A;POINT (11.2884489 44.4926324)
1736;N/A;POINT (11.2876005 44.492393)
1737;N/A;POINT (11.287813691523814 44.49349138062411)
1738;N/A;POINT (11.2873461 44.4919214)
1739;N/A;POINT (11.286071500000002 44.491270199999995)
1740;N/A;POINT (11.2941144 44.4932241)
1741;N/A;POINT (11.295836999999999 44.49437859999999)
1742;N/A;POINT (11.2939329 44.493780799999996)
1743;N/A;POINT (11.2904774 44.49250889999998)
1744;N/A;POINT (11.2933663 44.4943191)
1745;N/A;POINT (11.2952133 44.494653400000004)
1746;N/A;POINT (11.297229499999998 44.49376669999999)
1747;N/A;POINT (11.2979471 44.49613750000001)
1748;N/A;POINT (11.294178900029369 44.495127900016406)
1749;N/A;POINT (11.288982986685419 44.49609543063112)
1750;N/A;POINT (11.2905232 44.49599609999999)
1751;N/A;POINT (11.287806299999998 44.49621849999999)
1752;N/A;POINT (11.289683299999998 44.49796309999999)
1753;N/A;POINT (11.2867068 44.493703999999994)
1754;N/A;POINT (11.282357 44.49086469999999)
1755;N/A;POINT (11.2840429 44.49049329999998)
1756;N/A;POINT (11.291661900041925 44.49042950000367)
1757;N/A;POINT (11.289939999954683 44.489170650030225)
1758;N/A;POINT (11.291699199960687 44.48746460002166)
1759;N/A;POINT (11.2932676 44.4868266)
1760;N/A;POINT (11.292526149956387 44.49254820003722)
1761;N/A;POINT (11.288660300000002 44.4886121)
1762;N/A;POINT (11.290581399958635 44.488515700022646)
1763;N/A;POINT (11.2874996 44.490204899999995)
1764;N/A;POINT (11.2883058 44.4880554)
1765;N/A;POINT (11.287771599999997 44.48666839999999)
1766;N/A;POINT (11.2874054 44.4880146)
1767;N/A;POINT (11.2876199 44.486253299999994)
1768;N/A;POINT (11.2875717 44.486073999999995)
1769;N/A;POINT (11.286428300000003 44.4864579)
1770;N/A;POINT (11.369059300000002 44.489218799999996)
1771;N/A;POINT (11.368018 44.4888343)
1772;N/A;POINT (11.2835007 44.4833933)
1773;N/A;POINT (11.283417572223106 44.483664439260494)
1774;N/A;POINT (11.283450700000001 44.48281180000001)
1775;N/A;POINT (11.2825451 44.48575309999999)
1776;N/A;POINT (11.2826397 44.4859716)
1777;N/A;POINT (11.2816178 44.48421979999999)
1778;N/A;POINT (11.2804976 44.4830223)
1779;N/A;POINT (11.2798055 44.482458699999995)
1780;N/A;POINT (11.280784 44.48325419999999)
1781;N/A;POINT (11.2808197 44.48187289999999)
1782;N/A;POINT (11.2728849 44.484904)
1783;N/A;POINT (11.273766699999998 44.48626269999999)
1784;N/A;POINT (11.277062299999999 44.48787969999999)
1785;motorway_junction;POINT (11.272220050116747 44.48925105008012)
1786;N/A;POINT (11.3402906 44.5306623)
1787;N/A;POINT (11.3785806 44.50086439999999)
1788;N/A;POINT (11.3786023 44.50055729999999)
1789;N/A;POINT (11.3691909 44.4907635)
1790;N/A;POINT (11.360109099999999 44.504517400000005)
1791;N/A;POINT (11.359018000000003 44.5056155)
1792;N/A;POINT (11.3611261 44.5050496)
1793;N/A;POINT (11.3707128 44.491817)
1794;N/A;POINT (11.3672885 44.4864919)
1795;N/A;POINT (11.3676569 44.4870551)
1796;N/A;POINT (11.3693373 44.489649099999994)
1797;N/A;POINT (11.3713571 44.4889414)
1798;N/A;POINT (11.3698843 44.4905208)
1799;N/A;POINT (11.37039 44.4913245)
1800;N/A;POINT (11.371473899999998 44.4909528)
1801;N/A;POINT (11.371722900000002 44.491489800000004)
1802;N/A;POINT (11.3720274 44.490769099999994)
1803;N/A;POINT (11.371952199999999 44.489829199999996)
1804;N/A;POINT (11.3708936 44.490178400000005)
1805;N/A;POINT (11.3724692 44.49060409999999)
1806;N/A;POINT (11.3180442 44.5129253)
1807;N/A;POINT (11.31780012296148 44.51305666067912)
1808;N/A;POINT (11.27093554996647 44.47893510001367)
1809;N/A;POINT (11.270303500120797 44.46749409548388)
1810;N/A;POINT (11.270895799988132 44.468745200002054)
1811;N/A;POINT (11.268883405214611 44.465132406690685)
1812;N/A;POINT (11.270767986817072 44.46102157697326)
1813;N/A;POINT (11.2708369 44.4615137)
1814;N/A;POINT (11.2697239 44.4602258)
1815;N/A;POINT (11.270516999999998 44.460756399999994)
1816;N/A;POINT (11.305892600000002 44.5380493)
1817;N/A;POINT (11.2944954 44.5267387)
1818;N/A;POINT (11.4096234 44.5002076)
1819;N/A;POINT (11.409888900002771 44.499940550003316)
1820;N/A;POINT (11.4102885 44.5000112)
1821;N/A;POINT (11.4106286 44.49970989999999)
1822;N/A;POINT (11.4103056 44.50037489999999)
1823;N/A;POINT (11.410268 44.50063970000001)
1824;N/A;POINT (11.40983429993587 44.50043130004526)
1825;N/A;POINT (11.405161700000628 44.50500388044142)
1826;N/A;POINT (11.4037388 44.502671500000005)
1827;N/A;POINT (11.403448000000001 44.5025044)
1828;N/A;POINT (11.403377099999998 44.502062599999995)
1829;N/A;POINT (11.403651200000002 44.50207720000001)
1830;N/A;POINT (11.4040989 44.50209349999999)
1831;N/A;POINT (11.403803250015923 44.50234845000215)
1832;N/A;POINT (11.4057294 44.501575)
1833;N/A;POINT (11.4093406 44.5004143)
1834;N/A;POINT (11.4109722 44.49939369999999)
1835;N/A;POINT (11.4047099 44.50520770000001)
1836;N/A;POINT (11.405155131721205 44.50530914887352)
1837;N/A;POINT (11.410547 44.52412830000001)
1838;N/A;POINT (11.4052334 44.525881500000004)
1839;N/A;POINT (11.4097197 44.5220296)
1840;N/A;POINT (11.4045759 44.52171439999999)
1841;N/A;POINT (11.4110786 44.5243865)
1842;N/A;POINT (11.4039479 44.52621799999999)
1843;N/A;POINT (11.4080631 44.529283)
1844;N/A;POINT (11.3939104 44.5272267)
1845;N/A;POINT (11.3840631 44.52901279999999)
1846;N/A;POINT (11.3908164 44.5216124)
1847;N/A;POINT (11.396043299999999 44.52730709999999)
1848;N/A;POINT (11.38196615001936 44.51793395000525)
1849;N/A;POINT (11.3991571 44.5159796)
1850;N/A;POINT (11.399234300000002 44.51557269999999)
1851;N/A;POINT (11.399525 44.51622089999999)
1852;N/A;POINT (11.399978899999999 44.5167171)
1853;N/A;POINT (11.4004868 44.51597720000001)
1854;N/A;POINT (11.4016593 44.516249699999996)
1855;N/A;POINT (11.400039599999998 44.5161694)
1856;N/A;POINT (11.4004195 44.51541519999999)
1857;N/A;POINT (11.4052905 44.51385960000001)
1858;N/A;POINT (11.400609200000002 44.51569190000001)
1859;N/A;POINT (11.3701528 44.5084577)
1860;N/A;POINT (11.3702187 44.5089987)
1861;N/A;POINT (11.370075200000002 44.507658400000004)
1862;N/A;POINT (11.3705226 44.5084202)
1863;N/A;POINT (11.370256299999998 44.509316299999995)
1864;N/A;POINT (11.370123108055646 44.509590984719566)
1865;N/A;POINT (11.372729299999998 44.512290899999996)
1866;N/A;POINT (11.3767973 44.5143708)
1867;N/A;POINT (11.3780541 44.51497169999998)
1868;N/A;POINT (11.3767092 44.514435799999994)
1869;N/A;POINT (11.3733163 44.5128268)
1870;N/A;POINT (11.3696083 44.5064624)
1871;N/A;POINT (11.3702339 44.50595440000001)
1872;N/A;POINT (11.3711233 44.5064735)
1873;N/A;POINT (11.3745811 44.498900799999994)
1874;N/A;POINT (11.369084899999999 44.50314409999999)
1875;N/A;POINT (11.37067699978206 44.50261874071686)
1876;N/A;POINT (11.373684 44.50169419999999)
1877;N/A;POINT (11.373759200000002 44.5019957)
1878;N/A;POINT (11.373673500026257 44.50106630006462)
1879;N/A;POINT (11.373081099999999 44.5018033)
1880;N/A;POINT (11.3629423 44.505939999999995)
1881;N/A;POINT (11.362000842525973 44.50548602512106)
1882;N/A;POINT (11.3639356 44.5049192)
1883;N/A;POINT (11.36305410195019 44.504467388510236)
1884;N/A;POINT (11.371523799999999 44.5007055)
1885;bus_stop;POINT (11.37099155006294 44.50067760003528)
1886;N/A;POINT (11.3713894 44.5005117)
1887;N/A;POINT (11.377444450024653 44.5147814500049)
1888;N/A;POINT (11.375307 44.5137863)
1889;N/A;POINT (11.3772102 44.514447600000004)
1890;N/A;POINT (11.263940399960108 44.52131690002071)
1891;N/A;POINT (11.2641027 44.52151899999999)
1892;N/A;POINT (11.263597799919161 44.52159220002131)
1893;N/A;POINT (11.3470073 44.51266469999999)
1894;N/A;POINT (11.3491267 44.5124621)
1895;N/A;POINT (11.3602733 44.53732290000001)
1896;N/A;POINT (11.3598224 44.5380758)
1897;N/A;POINT (11.360693282352987 44.537005681584745)
1898;N/A;POINT (11.3543619 44.530374200000004)
1899;N/A;POINT (11.3547794 44.5295719)
1900;N/A;POINT (11.355094800000002 44.5303428)
1901;N/A;POINT (11.3537665 44.53068389999999)
1902;N/A;POINT (11.356800499998277 44.52963205000011)
1903;N/A;POINT (11.3535554 44.5237098)
1904;N/A;POINT (11.356985415280887 44.530479712044695)
1905;N/A;POINT (11.4113159 44.51206650000001)
1906;N/A;POINT (11.407404399980184 44.51318945000374)
1907;N/A;POINT (11.350123500000002 44.5295426)
1908;N/A;POINT (11.3473363 44.529579600000005)
1909;N/A;POINT (11.351056500000002 44.5292664)
1910;N/A;POINT (11.351319550010732 44.529398700034555)
1911;N/A;POINT (11.3523246 44.528972)
1912;N/A;POINT (11.3509556 44.52947879999999)
1913;N/A;POINT (11.3438613 44.4953705)
1914;N/A;POINT (11.283088 44.4816614)
1915;N/A;POINT (11.2815134 44.4840127)
1916;N/A;POINT (11.279897200000002 44.48479400000001)
1917;N/A;POINT (11.2812141 44.48365189999999)
1918;N/A;POINT (11.279539700000003 44.484091899999996)
1919;N/A;POINT (11.2779327 44.484467300000006)
1920;N/A;POINT (11.2783021 44.48438099999999)
1921;N/A;POINT (11.2787902 44.4825175)
1922;N/A;POINT (11.278173499999998 44.4826641)
1923;N/A;POINT (11.2789206 44.48423650000001)
1924;N/A;POINT (11.2775887 44.48281649999999)
1925;N/A;POINT (11.277184899999998 44.48291099999999)
1926;N/A;POINT (11.277886 44.478109)
1927;N/A;POINT (11.280739226711766 44.47731046826255)
1928;N/A;POINT (11.2780728 44.4793516)
1929;N/A;POINT (11.2782776 44.47979539999999)
1930;N/A;POINT (11.2957125 44.4997525)
1931;N/A;POINT (11.295232349999646 44.49814335000001)
1932;N/A;POINT (11.296547099999998 44.50085519999999)
1933;N/A;POINT (11.297290499999999 44.49973519999999)
1934;N/A;POINT (11.298216507009526 44.50268023530836)
1935;N/A;POINT (11.2985347 44.502528)
1936;N/A;POINT (11.29738124999123 44.501911150002115)
1937;N/A;POINT (11.297690137358998 44.502197026704145)
1938;N/A;POINT (11.302114849981354 44.499390650009396)
1939;N/A;POINT (11.3016823 44.4996379)
1940;N/A;POINT (11.2976869 44.499728699999984)
1941;N/A;POINT (11.2980684 44.50025)
1942;N/A;POINT (11.2986863 44.499712499999994)
1943;N/A;POINT (11.298860199999998 44.50134359999999)
1944;N/A;POINT (11.297340399999998 44.50054459999999)
1945;N/A;POINT (11.2981272 44.501607099999994)
1946;N/A;POINT (11.2945032 44.498346999999995)
1947;N/A;POINT (11.3001946 44.499668899999996)
1948;N/A;POINT (11.284455399952048 44.49402985000602)
1949;N/A;POINT (11.2854128 44.4939446)
1950;N/A;POINT (11.285833 44.4965523)
1951;N/A;POINT (11.2863732 44.497151800000005)
1952;N/A;POINT (11.2866599 44.496396499999996)
1953;N/A;POINT (11.286742500000003 44.497645999999996)
1954;N/A;POINT (11.2864001 44.4977197)
1955;N/A;POINT (11.2885868 44.497334499999994)
1956;N/A;POINT (11.2870489 44.49880110000001)
1957;N/A;POINT (11.2866674 44.498649900000004)
1958;N/A;POINT (11.2892275 44.498112299999995)
1959;N/A;POINT (11.2906288 44.5001783)
1960;N/A;POINT (11.2881872 44.4967952)
1961;N/A;POINT (11.2872896 44.4952631)
1962;N/A;POINT (11.2871994 44.49629860000001)
1963;N/A;POINT (11.286990999999999 44.4944779)
1964;N/A;POINT (11.2856259 44.4929134)
1965;N/A;POINT (11.3106207 44.5082917)
1966;N/A;POINT (11.3121569 44.5109254)
1967;N/A;POINT (11.3120718 44.511158)
1968;N/A;POINT (11.3128971 44.51054969999999)
1969;N/A;POINT (11.3036213 44.514386)
1970;N/A;POINT (11.303242290192342 44.514598474066226)
1971;N/A;POINT (11.3043608 44.5096111)
1972;N/A;POINT (11.3032159 44.5098885)
